datetime,open,high,low,close,volume
,SQQQ,SQQQ,SQQQ,SQQQ,SQQQ
2024-01-16,68.0,68.75,66.6500015258789,67.44999694824219,26766740
2024-01-17,69.1500015258789,70.75,68.4000015258789,68.5999984741211,28271780
2024-01-18,67.0999984741211,67.75,65.5,65.75,32515940
2024-01-19,64.80000305175781,65.05000305175781,61.849998474121094,61.900001525878906,32445580
2024-01-22,61.0,62.0,60.400001525878906,61.70000076293945,22767620
2024-01-23,61.45000076293945,62.25,60.900001525878906,60.95000076293945,18589820
2024-01-24,59.29999923706055,60.20000076293945,58.25,59.95000076293945,34697560
2024-01-25,59.0,60.900001525878906,58.70000076293945,59.849998474121094,28926260
2024-01-26,60.70000076293945,61.25,59.95000076293945,60.95000076293945,22612100
2024-01-29,60.79999923706055,61.099998474121094,59.04999923706055,59.150001525878906,18321820
2024-01-30,59.599998474121094,60.75,59.349998474121094,60.349998474121094,19069160
2024-01-31,62.29999923706055,64.0,61.400001525878906,63.900001525878906,35445320
2024-02-01,63.20000076293945,63.650001525878906,61.54999923706055,61.70000076293945,32275200
2024-02-02,61.0,61.400001525878906,58.150001525878906,58.599998474121094,37953060
2024-02-05,58.70000076293945,60.349998474121094,58.45000076293945,58.900001525878906,31129380
2024-02-06,58.5,60.29999923706055,58.25,59.29999923706055,24648280
2024-02-07,58.20000076293945,58.75,57.150001525878906,57.54999923706055,24877340
2024-02-08,57.54999923706055,57.849998474121094,56.95000076293945,57.25,15998940
2024-02-09,56.849998474121094,57.20000076293945,55.29999923706055,55.599998474121094,20721700
2024-02-12,55.70000076293945,56.599998474121094,54.849998474121094,56.29999923706055,20603540
2024-02-13,59.45000076293945,60.25,57.900001525878906,59.0,33456300
2024-02-14,57.849998474121094,58.849998474121094,56.900001525878906,57.04999923706055,24251000
2024-02-15,56.900001525878906,57.95000076293945,56.5,56.650001525878906,19756440
2024-02-16,56.54999923706055,58.54999923706055,56.5,58.25,27931100
2024-02-20,59.150001525878906,61.150001525878906,58.5,59.599998474121094,29481900
2024-02-21,60.79999923706055,62.0,60.29999923706055,60.349998474121094,28397600
2024-02-22,56.650001525878906,57.0,54.70000076293945,55.099998474121094,32184840
2024-02-23,54.54999923706055,56.0,54.20000076293945,55.599998474121094,24186720
2024-02-26,55.349998474121094,55.849998474121094,54.95000076293945,55.75,18512880
2024-02-27,55.400001525878906,56.400001525878906,55.25,55.349998474121094,20702840
2024-02-28,56.20000076293945,56.70000076293945,55.75,56.25,20062420
2024-02-29,55.25,56.5,54.5,54.95000076293945,25483700
2024-03-01,54.650001525878906,54.650001525878906,52.150001525878906,52.45000076293945,33808820
2024-03-04,52.5,53.20000076293945,52.349998474121094,53.099998474121094,20344360
2024-03-05,54.25,56.849998474121094,54.25,55.95000076293945,31795780
2024-03-06,54.400001525878906,55.70000076293945,53.70000076293945,54.900001525878906,38361400
2024-03-07,53.70000076293945,54.25,52.04999923706055,52.54999923706055,32954080
2024-03-08,52.45000076293945,55.099998474121094,51.400001525878906,54.79999923706055,45113460
2024-03-11,55.400001525878906,56.20000076293945,55.0,55.45000076293945,27235280
2024-03-12,54.599998474121094,55.849998474121094,52.95000076293945,53.04999923706055,31624180
2024-03-13,53.5,54.75,53.45000076293945,54.400001525878906,23631060
2024-03-14,53.95000076293945,55.900001525878906,53.75,54.79999923706055,37473060
2024-03-15,56.0,57.29999923706055,55.75,56.79999923706055,31337960
2024-03-18,54.75,55.349998474121094,53.849998474121094,55.25,28592180
2024-03-19,56.04999923706055,56.849998474121094,54.70000076293945,54.849998474121094,29390760
2024-03-20,53.650001525878906,54.25,52.0,52.150001525878906,33419640
2024-03-21,50.45000076293945,51.54999923706055,50.25,51.5,27906100
2024-03-22,51.70000076293945,52.0,50.95000076293945,51.400001525878906,20472800
2024-03-25,52.349998474121094,52.70000076293945,51.400001525878906,51.95000076293945,16915680
2024-03-26,51.45000076293945,52.54999923706055,51.099998474121094,52.400001525878906,17662260
2024-03-27,51.5,53.099998474121094,51.400001525878906,52.0,20612480
2024-03-28,52.04999923706055,52.5,51.79999923706055,52.400001525878906,15022040
2024-04-01,52.099998474121094,52.75,51.150001525878906,52.04999923706055,21597280
2024-04-02,53.849998474121094,54.5,53.29999923706055,53.400001525878906,22706560
2024-04-03,54.25,54.25,52.400001525878906,53.099998474121094,22556520
2024-04-04,51.650001525878906,55.70000076293945,51.400001525878906,55.599998474121094,30975040
2024-04-05,55.099998474121094,55.45000076293945,52.650001525878906,53.70000076293945,38227340
2024-04-08,53.349998474121094,54.20000076293945,52.95000076293945,53.70000076293945,18132520
2024-04-09,52.849998474121094,54.849998474121094,52.70000076293945,53.04999923706055,25957620
2024-04-10,55.04999923706055,55.25,54.20000076293945,54.5,35770100
2024-04-11,53.900001525878906,54.75,51.650001525878906,52.0,32035920
2024-04-12,53.5,55.0,53.099998474121094,54.45000076293945,35215580
2024-04-15,53.099998474121094,57.54999923706055,53.04999923706055,57.20000076293945,40208360
2024-04-16,57.349998474121094,57.79999923706055,56.150001525878906,57.20000076293945,36449200
2024-04-17,56.45000076293945,59.75,56.45000076293945,59.29999923706055,33772320
2024-04-18,59.20000076293945,60.70000076293945,58.45000076293945,60.349998474121094,34531180
2024-04-19,61.0,64.94999694824219,60.79999923706055,64.19999694824219,43982380
2024-04-22,63.04999923706055,64.6500015258789,61.25,62.349998474121094,31433740
2024-04-23,61.5,61.70000076293945,59.04999923706055,59.54999923706055,27831900
2024-04-24,58.349998474121094,60.0,57.650001525878906,59.04999923706055,29645000
2024-04-25,62.150001525878906,62.599998474121094,59.599998474121094,60.0,33496560
2024-04-26,58.650001525878906,58.95000076293945,56.54999923706055,57.150001525878906,27457800
2024-04-29,56.400001525878906,57.650001525878906,56.150001525878906,56.54999923706055,19536700
2024-04-30,57.25,59.79999923706055,56.650001525878906,59.75,25866320
2024-05-01,60.400001525878906,61.5,57.45000076293945,61.099998474121094,42176320
2024-05-02,59.54999923706055,61.599998474121094,58.45000076293945,58.900001525878906,28250340
2024-05-03,55.79999923706055,56.45000076293945,54.95000076293945,55.400001525878906,30920760
2024-05-06,54.70000076293945,55.0,53.5,53.5,18941920
2024-05-07,53.45000076293945,53.849998474121094,52.95000076293945,53.599998474121094,20611860
2024-05-08,54.54999923706055,54.599998474121094,53.150001525878906,53.70000076293945,20142240
2024-05-09,53.70000076293945,54.349998474121094,53.20000076293945,53.400001525878906,19440920
2024-05-10,52.900001525878906,53.650001525878906,52.25,53.04999923706055,19972920
2024-05-13,52.400001525878906,53.25,52.349998474121094,52.75,13802220
2024-05-14,52.900001525878906,53.0,51.54999923706055,51.70000076293945,25446080
2024-05-15,50.900001525878906,51.45000076293945,49.25,49.349998474121094,31118240
2024-05-16,49.5,49.79999923706055,48.849998474121094,49.70000076293945,20557320
2024-05-17,49.75,50.599998474121094,49.5,49.849998474121094,17603800
2024-05-20,49.79999923706055,49.849998474121094,48.599998474121094,48.79999923706055,19078800
2024-05-21,49.45000076293945,49.54999923706055,48.5,48.54999923706055,11916740
2024-05-22,48.5,49.45000076293945,48.25,48.650001525878906,17669280
2024-05-23,47.20000076293945,49.95000076293945,47.150001525878906,49.400001525878906,31634160
2024-05-24,48.900001525878906,49.150001525878906,47.599998474121094,48.0,22444240
2024-05-28,47.650001525878906,48.45000076293945,47.45000076293945,47.45000076293945,19343000
2024-05-29,48.849998474121094,48.849998474121094,47.95000076293945,48.45000076293945,20830600
2024-05-30,48.79999923706055,50.54999923706055,48.79999923706055,50.099998474121094,22603540
2024-05-31,50.099998474121094,53.04999923706055,49.849998474121094,50.099998474121094,32377020
2024-06-03,49.20000076293945,51.45000076293945,48.900001525878906,49.650001525878906,26810720
2024-06-04,49.79999923706055,50.400001525878906,48.900001525878906,49.29999923706055,25122920
2024-06-05,48.150001525878906,48.54999923706055,46.29999923706055,46.29999923706055,30485360
2024-06-06,46.20000076293945,46.79999923706055,46.04999923706055,46.45000076293945,19496700
2024-06-07,46.599998474121094,46.95000076293945,45.79999923706055,46.599998474121094,24069620
2024-06-10,47.0,47.099998474121094,45.95000076293945,46.099998474121094,18718280
2024-06-11,46.5,46.95000076293945,45.099998474121094,45.150001525878906,19959120
2024-06-12,44.04999923706055,44.25,42.70000076293945,43.400001525878906,36805620
2024-06-13,42.45000076293945,43.349998474121094,42.25,42.70000076293945,23594860
2024-06-14,42.849998474121094,43.0,42.099998474121094,42.150001525878906,22493960
2024-06-17,42.099998474121094,42.45000076293945,40.099998474121094,40.650001525878906,28276220
2024-06-18,40.650001525878906,41.04999923706055,40.45000076293945,40.599998474121094,16767100
2024-06-20,40.349998474121094,42.04999923706055,40.20000076293945,41.599998474121094,33396100
2024-06-21,41.70000076293945,42.349998474121094,41.349998474121094,42.0,25199940
2024-06-24,42.349998474121094,43.45000076293945,41.849998474121094,43.45000076293945,27007400
2024-06-25,42.900001525878906,43.150001525878906,41.849998474121094,41.95000076293945,22966560
2024-06-26,41.400001525878906,41.5,40.79999923706055,40.900001525878906,21943140
2024-06-27,41.0,41.25,40.25,40.650001525878906,22594600
2024-06-28,40.5,41.5,39.29999923706055,41.400001525878906,31146880
2024-07-01,41.150001525878906,42.099998474121094,40.45000076293945,40.599998474121094,28015260
2024-07-02,41.04999923706055,41.04999923706055,39.349998474121094,39.400001525878906,22918840
2024-07-03,39.599998474121094,39.599998474121094,38.400001525878906,38.45000076293945,15561360
2024-07-05,38.29999923706055,38.400001525878906,37.20000076293945,37.25,23622040
2024-07-08,37.20000076293945,37.45000076293945,36.900001525878906,37.0,15996880
2024-07-09,36.75,37.349998474121094,36.45000076293945,36.95000076293945,19327960
2024-07-10,36.599998474121094,36.849998474121094,35.70000076293945,35.849998474121094,21690680
2024-07-11,35.849998474121094,38.5,35.75,38.150001525878906,36646960
2024-07-12,38.150001525878906,38.25,36.45000076293945,37.54999923706055,29874440
2024-07-15,37.25,37.79999923706055,36.20000076293945,37.29999923706055,31027240
2024-07-16,37.0,38.0,36.79999923706055,37.29999923706055,26039420
2024-07-17,39.150001525878906,40.599998474121094,39.0,40.54999923706055,35105880
2024-07-18,39.70000076293945,42.0,39.599998474121094,41.150001525878906,41837280
2024-07-19,41.349998474121094,42.70000076293945,40.650001525878906,42.29999923706055,37654300
2024-07-22,40.79999923706055,41.70000076293945,40.20000076293945,40.45000076293945,36730720
2024-07-23,40.70000076293945,41.04999923706055,39.95000076293945,40.900001525878906,25688060
2024-07-24,42.70000076293945,45.599998474121094,42.599998474121094,45.29999923706055,40790060
2024-07-25,45.25,47.650001525878906,44.0,46.849998474121094,49755480
2024-07-26,45.599998474121094,46.5,44.599998474121094,45.5,35297880
2024-07-29,44.70000076293945,45.95000076293945,44.04999923706055,45.25,30406560
2024-07-30,44.70000076293945,48.150001525878906,44.5,47.150001525878906,40595840
2024-07-31,44.0,44.45000076293945,42.45000076293945,42.95000076293945,48869980
2024-08-01,42.79999923706055,47.150001525878906,41.75,46.099998474121094,58459280
2024-08-02,48.849998474121094,50.79999923706055,48.04999923706055,49.45000076293945,57358420
2024-08-05,57.5,57.95000076293945,51.650001525878906,53.95000076293945,76574180
2024-08-06,53.29999923706055,54.29999923706055,49.650001525878906,52.45000076293945,54386740
2024-08-07,49.95000076293945,54.29999923706055,49.099998474121094,54.150001525878906,51621900
2024-08-08,51.849998474121094,53.349998474121094,48.900001525878906,49.20000076293945,44760760
2024-08-09,49.75,50.150001525878906,48.0,48.5,33119840
2024-08-12,48.25,49.150001525878906,45.0,48.25,25643480
2024-08-13,46.849998474121094,46.900001525878906,44.599998474121094,44.70000076293945,31877300
2024-08-14,44.45000076293945,45.95000076293945,43.95000076293945,44.650001525878906,31784860
2024-08-15,42.95000076293945,43.04999923706055,41.20000076293945,41.29999923706055,32229700
2024-08-16,41.79999923706055,42.099998474121094,40.849998474121094,41.150001525878906,24167140
2024-08-19,41.20000076293945,41.70000076293945,39.599998474121094,39.650001525878906,25837180
2024-08-20,39.849998474121094,40.29999923706055,39.20000076293945,39.95000076293945,28144340
2024-08-21,39.70000076293945,40.150001525878906,38.849998474121094,39.29999923706055,25925380
2024-08-22,38.79999923706055,41.5,38.650001525878906,41.20000076293945,39008380
2024-08-23,40.20000076293945,41.20000076293945,39.20000076293945,39.900001525878906,37260280
2024-08-26,40.099998474121094,41.650001525878906,39.849998474121094,41.150001525878906,26500940
2024-08-27,41.599998474121094,42.099998474121094,40.5,40.75,22568180
2024-08-28,40.95000076293945,43.099998474121094,40.75,42.20000076293945,31284780
2024-08-29,41.75,42.75,40.45000076293945,42.349998474121094,39548260
2024-08-30,41.349998474121094,42.54999923706055,40.79999923706055,41.0,30408580
2024-09-03,41.79999923706055,45.349998474121094,41.75,44.75,33371560
2024-09-04,45.650001525878906,45.95000076293945,43.95000076293945,45.04999923706055,40566500
2024-09-05,45.599998474121094,45.900001525878906,43.70000076293945,45.0,36239240
2024-09-06,45.29999923706055,48.849998474121094,45.0,48.599998474121094,47164600
2024-09-09,47.25,48.349998474121094,46.5,46.79999923706055,33800900
2024-09-10,46.29999923706055,47.54999923706055,45.400001525878906,45.599998474121094,32054260
2024-09-11,45.20000076293945,47.79999923706055,42.400001525878906,42.650001525878906,53279560
2024-09-12,42.650001525878906,43.150001525878906,41.150001525878906,41.400001525878906,36063080
2024-09-13,41.599998474121094,41.70000076293945,40.54999923706055,40.849998474121094,25656480
2024-09-16,41.45000076293945,42.349998474121094,41.29999923706055,41.5,23482560
2024-09-17,40.650001525878906,42.099998474121094,40.349998474121094,41.400001525878906,27272580
2024-09-18,41.150001525878906,42.150001525878906,40.04999923706055,42.0,40146260
2024-09-19,39.04999923706055,39.599998474121094,38.04999923706055,38.79999923706055,44511580
2024-09-20,39.099998474121094,40.099998474121094,38.79999923706055,39.150001525878906,29742760
2024-09-23,38.849998474121094,39.150001525878906,38.54999923706055,38.849998474121094,20588500
2024-09-24,38.5,39.5,38.0,38.25,27176100
2024-09-25,37.70000076293945,37.75,37.0,37.349998474121094,24830700
2024-09-26,35.70000076293945,37.45000076293945,35.599998474121094,36.599998474121094,32128900
2024-09-27,36.45000076293945,37.54999923706055,36.400001525878906,37.25,26741520
2024-09-30,37.5,38.20000076293945,36.900001525878906,36.95000076293945,31352900
2024-10-01,37.099998474121094,39.45000076293945,37.0,38.599998474121094,43234720
2024-10-02,38.79999923706055,39.400001525878906,37.900001525878906,38.349998474121094,30600620
2024-10-03,38.95000076293945,39.150001525878906,37.79999923706055,38.54999923706055,30217200
2024-10-04,37.20000076293945,38.400001525878906,37.04999923706055,37.150001525878906,36795940
2024-10-07,37.650001525878906,38.70000076293945,37.349998474121094,38.400001525878906,24448360
2024-10-08,37.849998474121094,38.0,36.5,36.70000076293945,27781880
2024-10-09,36.75,37.0,35.70000076293945,35.849998474121094,26889340
2024-10-10,36.349998474121094,36.650001525878906,35.54999923706055,36.0,26575420
2024-10-11,36.45000076293945,36.599998474121094,35.650001525878906,35.849998474121094,20375500
2024-10-14,35.400001525878906,35.45000076293945,34.650001525878906,34.95000076293945,22786100
2024-10-15,34.95000076293945,36.849998474121094,34.79999923706055,36.400001525878906,36609620
2024-10-16,36.349998474121094,37.150001525878906,36.20000076293945,36.349998474121094,21924500
2024-10-17,35.20000076293945,36.349998474121094,35.150001525878906,36.29999923706055,26107360
2024-10-18,35.79999923706055,35.95000076293945,35.45000076293945,35.650001525878906,21156360
2024-10-21,35.95000076293945,36.400001525878906,35.29999923706055,35.5,26734160
2024-10-22,36.099998474121094,36.25,35.04999923706055,35.349998474121094,24846900
2024-10-23,35.900001525878906,37.75,35.75,37.04999923706055,37774080
2024-10-24,36.20000076293945,36.79999923706055,36.0,36.20000076293945,26763800
2024-10-25,35.599998474121094,35.75,34.45000076293945,35.54999923706055,45044840
2024-10-28,34.900001525878906,35.599998474121094,34.849998474121094,35.54999923706055,27412340
2024-10-29,35.5,35.900001525878906,34.25,34.599998474121094,33310340
2024-10-30,34.70000076293945,35.45000076293945,34.5,35.29999923706055,32509840
2024-10-31,36.25,38.04999923706055,36.20000076293945,38.0,42506980
2024-11-01,37.70000076293945,37.79999923706055,36.45000076293945,37.20000076293945,43231000
2024-11-04,37.400001525878906,38.0,36.79999923706055,37.599998474121094,33460820
2024-11-05,37.25,37.25,36.0,36.150001525878906,32153520
2024-11-06,34.349998474121094,34.599998474121094,33.04999923706055,33.25,44229660
2024-11-07,32.689998626708984,32.70000076293945,31.520000457763672,31.690000534057617,42129300
2024-11-08,31.84000015258789,31.950000762939453,31.489999771118164,31.6299991607666,37795500
2024-11-11,31.40999984741211,32.22999954223633,31.3700008392334,31.690000534057617,43330300
2024-11-12,31.719999313354492,32.45000076293945,31.549999237060547,31.860000610351562,36984600
2024-11-13,31.979999542236328,32.439998626708984,31.5,32.0099983215332,46369700
2024-11-14,32.099998474121094,32.869998931884766,31.920000076293945,32.68000030517578,41802900
2024-11-15,33.81999969482422,35.47999954223633,33.779998779296875,35.09000015258789,51856700
2024-11-18,34.7599983215332,35.060001373291016,33.90999984741211,34.36000061035156,33242200
2024-11-19,34.91999816894531,34.9900016784668,33.560001373291016,33.689998626708984,43259800
2024-11-20,33.75,35.06999969482422,33.689998626708984,33.720001220703125,53689100
2024-11-21,33.13999938964844,34.88999938964844,33.0,33.38999938964844,61874800
2024-11-22,33.54999923706055,33.880001068115234,33.13999938964844,33.279998779296875,32639000
2024-11-25,32.470001220703125,33.599998474121094,32.16999816894531,33.150001525878906,32534200
2024-11-26,32.86000061035156,33.029998779296875,32.459999084472656,32.619998931884766,24916900
2024-11-27,32.86000061035156,34.06999969482422,32.86000061035156,33.40999984741211,28410500
2024-11-29,33.34000015258789,33.470001220703125,32.459999084472656,32.58000183105469,17108900
2024-12-02,32.36000061035156,32.43000030517578,31.350000381469727,31.530000686645508,31010600
2024-12-03,31.790000915527344,31.899999618530273,31.209999084472656,31.25,24732700
2024-12-04,30.649999618530273,30.780000686645508,30.079999923706055,30.110000610351562,38746700
2024-12-05,30.1200008392334,30.440000534057617,29.989999771118164,30.3799991607666,32747100
2024-12-06,30.299999237060547,30.329999923706055,29.559999465942383,29.59000015258789,38369500
2024-12-09,29.770000457763672,30.5,29.639999389648438,30.309999465942383,34153300
2024-12-10,30.110000610351562,30.8799991607666,29.799999237060547,30.639999389648438,30426900
2024-12-11,29.8799991607666,29.940000534057617,28.8799991607666,28.989999771118164,48560800
2024-12-12,29.3799991607666,29.649999618530273,29.170000076293945,29.56999969482422,36698700
2024-12-13,28.950000762939453,29.479999542236328,28.489999771118164,28.93000030517578,40230500
2024-12-16,28.530000686645508,28.540000915527344,27.540000915527344,27.700000762939453,43557700
2024-12-17,27.979999542236328,28.329999923706055,27.809999465942383,28.06999969482422,35426900
2024-12-18,28.190000534057617,31.360000610351562,27.90999984741211,31.100000381469727,84960700
2024-12-19,30.280000686645508,31.610000610351562,30.18000030517578,31.549999237060547,70611300
2024-12-20,32.290000915527344,32.5,29.639999389648438,30.75,80909900
2024-12-23,29.670000076293945,30.260000228881836,29.020000457763672,29.079999923706055,36581800
2024-12-24,28.799999237060547,28.899999618530273,27.93000030517578,27.93000030517578,22922600
2024-12-26,28.200000762939453,28.520000457763672,27.739999771118164,28.010000228881836,28105900
2024-12-27,28.610000610351562,29.90999984741211,28.540000915527344,29.149999618530273,51107200
2024-12-30,30.350000381469727,30.969999313354492,29.700000762939453,30.34000015258789,49429300
2024-12-31,30.139999389648438,31.299999237060547,30.0,31.139999389648438,48504700
2025-01-02,30.579999923706055,32.15999984741211,30.149999618530273,31.34000015258789,60981300
2025-01-03,30.799999237060547,30.950000762939453,29.639999389648438,29.84000015258789,48951600
2025-01-06,28.899999618530273,29.25,28.229999542236328,28.809999465942383,47795500
2025-01-07,28.65999984741211,30.690000534057617,28.600000381469727,30.3700008392334,62172000
2025-01-08,30.399999618530273,31.209999084472656,30.079999923706055,30.350000381469727,63341600
2025-01-10,31.079999923706055,32.41999816894531,31.06999969482422,31.829999923706055,70688100
2025-01-13,32.97999954223633,33.279998779296875,32.08000183105469,32.150001525878906,48428000
2025-01-14,31.559999465942383,32.93000030517578,31.309999465942383,32.2599983215332,52662700
2025-01-15,30.760000228881836,31.059999465942383,29.84000015258789,30.079999923706055,65539500
2025-01-16,29.670000076293945,30.709999084472656,29.65999984741211,30.690000534057617,45176100
2025-01-17,28.989999771118164,29.709999084472656,28.889999389648438,29.190000534057617,55772500
2025-01-21,28.760000228881836,29.5,28.5,28.700000762939453,42924900
2025-01-22,27.950000762939453,27.989999771118164,27.229999542236328,27.610000610351562,47634900
2025-01-23,28.010000228881836,28.100000381469727,27.43000030517578,27.440000534057617,34692200
2025-01-24,27.43000030517578,28.18000030517578,27.299999237060547,27.93000030517578,33424900
2025-01-27,30.920000076293945,31.040000915527344,29.790000915527344,30.399999618530273,84973800
2025-01-28,30.219999313354492,30.84000015258789,28.84000015258789,29.040000915527344,54027600
2025-01-29,28.950000762939453,29.8799991607666,28.93000030517578,29.229999542236328,57631100
2025-01-30,28.75,29.68000030517578,28.360000610351562,28.850000381469727,47951000
2025-01-31,28.260000228881836,29.209999084472656,27.510000228881836,29.030000686645508,73215600
2025-02-03,30.5,30.920000076293945,29.280000686645508,29.719999313354492,89168300
2025-02-04,29.670000076293945,29.739999771118164,28.549999237060547,28.649999618530273,47218300
2025-02-05,29.100000381469727,29.299999237060547,28.260000228881836,28.290000915527344,36604100
2025-02-06,28.209999084472656,28.469999313354492,27.809999465942383,27.84000015258789,37662700
2025-02-07,27.799999237060547,29.059999465942383,27.489999771118164,28.93000030517578,60039700
2025-02-10,28.229999542236328,28.309999465942383,27.719999313354492,27.90999984741211,44091000
2025-02-11,28.43000030517578,28.450000762939453,27.799999237060547,28.100000381469727,41493800
2025-02-12,29.030000686645508,29.09000015258789,27.93000030517578,28.059999465942383,63932500
2025-02-13,27.81999969482422,27.940000534057617,26.829999923706055,26.8700008392334,63158600
2025-02-14,26.889999389648438,26.959999084472656,26.479999542236328,26.59000015258789,40749100
2025-02-18,26.360000610351562,26.90999984741211,26.309999465942383,26.40999984741211,34460100
2025-02-19,26.540000915527344,26.850000381469727,26.209999084472656,26.399999618530273,37233900
2025-02-20,26.549999237060547,27.450000762939453,26.479999542236328,26.760000228881836,53794500
2025-02-21,26.6299991607666,28.510000228881836,26.6200008392334,28.440000534057617,72280300
2025-02-24,28.170000076293945,29.530000686645508,27.979999542236328,29.469999313354492,70031800
2025-02-25,29.600000381469727,31.270000457763672,29.59000015258789,30.59000015258789,74167900
2025-02-26,30.219999313354492,30.959999084472656,29.469999313354492,30.389999389648438,88550400
2025-02-27,29.780000686645508,32.97999954223633,29.600000381469727,32.91999816894531,102463900
2025-02-28,33.029998779296875,33.65999984741211,31.299999237060547,31.399999618530273,99400300
2025-03-03,30.81999969482422,34.13999938964844,30.530000686645508,33.43000030517578,113839500
2025-03-04,34.09000015258789,35.38999938964844,32.15999984741211,33.810001373291016,124358200
2025-03-05,33.709999084472656,34.709999084472656,32.16999816894531,32.5099983215332,98276600
2025-03-06,34.130001068115234,35.59000015258789,33.18000030517578,35.16999816894531,96844300
2025-03-07,35.47999954223633,36.900001525878906,34.15999984741211,34.470001220703125,103232200
2025-03-10,36.2400016784668,39.36000061035156,36.130001068115234,38.369998931884766,89555100
2025-03-11,38.63999938964844,39.91999816894531,37.04999923706055,38.79999923706055,105534200
2025-03-12,36.959999084472656,38.77000045776367,36.4900016784668,37.4900016784668,103457700
2025-03-13,37.689998626708984,40.0,37.66999816894531,39.540000915527344,83023800
2025-03-14,38.22999954223633,38.380001068115234,36.5099983215332,36.72999954223633,92017500
2025-03-17,36.7400016784668,37.15999984741211,35.31999969482422,36.02000045776367,75624200
2025-03-18,36.779998779296875,38.36000061035156,36.779998779296875,37.84000015258789,68683500
2025-03-19,37.36000061035156,37.83000183105469,35.310001373291016,36.400001525878906,82766900
2025-03-20,37.31999969482422,37.470001220703125,35.56999969482422,36.75,74520500
2025-03-21,38.0099983215332,38.279998779296875,36.279998779296875,36.400001525878906,68491600
2025-03-24,34.75,34.900001525878906,33.88999938964844,34.130001068115234,67052700
2025-03-25,33.95000076293945,34.13999938964844,33.47999954223633,33.52000045776367,48984400
2025-03-26,33.27000045776367,35.18000030517578,33.099998474121094,34.86000061035156,81536400
2025-03-27,35.29999923706055,35.779998779296875,34.400001525878906,35.470001220703125,77610500
2025-03-28,35.93000030517578,38.529998779296875,35.77000045776367,38.29999923706055,86788800
2025-03-31,40.060001373291016,41.20000076293945,38.119998931884766,38.34000015258789,100237300
2025-04-01,38.77000045776367,39.47999954223633,37.220001220703125,37.439998626708984,106254200
2025-04-02,39.02000045776367,39.09000015258789,35.83000183105469,36.599998474121094,127988700
2025-04-03,41.20000076293945,42.63999938964844,40.36000061035156,42.529998779296875,134900800
2025-04-04,46.15999984741211,50.38999938964844,45.5,50.36000061035156,228109200
2025-04-07,55.65999984741211,57.79999923706055,43.220001220703125,50.16999816894531,226398500
2025-04-08,45.099998474121094,55.15999984741211,43.36000061035156,52.970001220703125,214938700
2025-04-09,53.15999984741211,53.22999954223633,33.16999816894531,34.279998779296875,273274300
2025-04-10,36.599998474121094,41.18000030517578,36.15999984741211,38.209999084472656,236162500
2025-04-11,38.650001525878906,39.52000045776367,35.81999969482422,36.220001220703125,149267700
2025-04-14,33.779998779296875,36.599998474121094,33.65999984741211,35.45000076293945,113994400
2025-04-15,35.220001220703125,35.77000045776367,34.31999969482422,35.34000015258789,88296100
2025-04-16,37.439998626708984,40.040000915527344,36.599998474121094,38.540000915527344,108012000
2025-04-17,37.880001068115234,39.36000061035156,37.70000076293945,38.63999938964844,101336300
2025-04-21,40.209999084472656,42.880001068115234,39.970001220703125,41.4900016784668,73386700
2025-04-22,39.900001525878906,40.2599983215332,37.400001525878906,38.279998779296875,109264400
2025-04-23,34.77000045776367,36.130001068115234,33.43000030517578,35.7599983215332,137025200
2025-04-24,35.25,35.400001525878906,32.630001068115234,32.720001220703125,122279500
2025-04-25,32.81999969482422,33.15999984741211,31.540000915527344,31.649999618530273,109494700
2025-04-28,31.59000015258789,32.97999954223633,31.209999084472656,31.690000534057617,102440500
2025-04-29,32.15999984741211,32.279998779296875,30.899999618530273,31.079999923706055,92001600
2025-04-30,32.7400016784668,33.65999984741211,30.770000457763672,31.059999465942383,136844300
2025-05-01,29.59000015258789,30.09000015258789,28.829999923706055,30.010000228881836,135470700
2025-05-02,29.040000915527344,29.360000610351562,28.229999542236328,28.610000610351562,109717200
2025-05-05,29.350000381469727,29.450000762939453,28.59000015258789,29.139999389648438,76202900
2025-05-06,30.299999237060547,30.540000915527344,29.299999237060547,29.93000030517578,96057300
2025-05-07,29.84000015258789,30.829999923706055,29.149999618530273,29.600000381469727,118714200
2025-05-08,28.670000076293945,29.469999313354492,27.90999984741211,28.719999313354492,112919300
2025-05-09,28.420000076293945,29.1299991607666,28.18000030517578,28.799999237060547,76276700
2025-05-12,25.450000762939453,26.43000030517578,25.299999237060547,25.31999969482422,136716100
2025-05-13,25.1200008392334,25.229999542236328,23.889999389648438,24.15999984741211,119928700
2025-05-14,24.0,24.139999389648438,23.65999984741211,23.739999771118164,96865600
2025-05-15,24.040000915527344,24.229999542236328,23.299999237060547,23.649999618530273,113833400
2025-05-16,23.5,24.0,23.3700008392334,23.3799991607666,84396000
2025-05-19,24.3700008392334,24.389999389648438,23.260000228881836,23.34000015258789,123828900
2025-05-20,23.690000534057617,24.06999969482422,23.489999771118164,23.59000015258789,84873200
2025-05-21,24.1299991607666,24.81999969482422,23.219999313354492,24.559999465942383,152548000
2025-05-22,24.5,24.690000534057617,23.90999984741211,24.440000534057617,140469700
2025-05-23,25.610000610351562,25.690000534057617,24.799999237060547,25.15999984741211,166219700
2025-05-27,24.149999618530273,24.389999389648438,23.329999923706055,23.399999618530273,110030200
